ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1001,2.6666666666666665,192.93165859441945,-287.2308212249625,95.79916263054305,4.166666666666666,-94.1324959638764,0.1666666666666572,95.79916263054307,5.999999999999999,193.59832526108613,287.56415455829585,-478.162479819382,9.0,-665.7608050804681,-1146.9232848998504,1899.350756646985,21726.333333333336,4,7919.541666666666,8540.583333333332,[5063.5],7,4531.190476190478,9.0,[2.66666667]
1263,1.8333333333333333,-98.65991978773815,149.03154634827388,-49.37162656053574,2.833333333333333,51.28829322720241,0.9166666666666714,-49.371626560535745,5.666666666666666,-94.99325312107149,-147.19821301494056,244.8581328026787,8.333333333333332,345.18471925708354,587.3761853930955,-305.8942379835124,30266.0,16,6844.833333333332,5235.833333333332,[635.],6,5046.88888888889,6.999999999999999,[1.83333333]
1262,3.3333333333333335,-53.49753201645441,83.45463135801494,-27.790432674893868,5.5,30.04043267489387,0.08333333333333925,-27.790432674893875,7.833333333333334,-53.16419868312108,-83.2879646913483,138.95216337446936,10.333333333333334,197.11636205759044,333.56852543205974,-134.35155415631687,29998.666666666664,14,6951.547619047618,4898.916666666666,[861.16666667],6,5004.027777777777,9.083333333333334,[3.33333333]
1261,2.6666666666666665,-70.61251796424362,112.00211027969877,-37.55625898212181,6.5,40.722925648788475,-0.6666666666666714,-37.556258982121804,9.0,-73.27918463091028,-113.33544361303211,189.44796157727572,11.833333333333334,268.39381287485264,455.00844111879485,-223.9022539936475,28715.666666666668,14,6461.559523809522,4396.166666666666,[511.33333333],6,4790.611111111111,10.416666666666668,[2.66666667]
1260,2.0,-65.97918326661551,101.88544156658992,-33.90625829997442,4.0,36.07292496664109,0.1666666666666714,-33.906258299974425,6.333333333333334,-65.31251659994885,-101.55210823325665,170.19795816653883,9.666666666666668,242.17714143315433,409.0417662663597,-182.21890769951403,31807.0,14,6688.238095238096,4737.75,[478.66666667],6,5304.444444444445,8.0,[2.]
1259,2.8333333333333335,-54.18396000782255,84.73427334506715,-28.383646670577942,5.0,30.13364667057794,-0.41666666666666785,-28.38364667057794,6.333333333333333,-55.85062667448921,-85.5676066784005,144.4182333528897,9.333333333333332,206.2688600273789,347.6870933802685,-146.1226200743141,31780.333333333332,15,6441.6,4066.333333333333,[417.16666667],6,5300.11111111111,7.833333333333332,[2.83333333]
1258,2.3333333333333335,-53.48405906794904,83.30942193525689,-27.825362867307852,4.333333333333334,29.658696200641188,-0.16666666666666075,-27.82536286730786,6.000000000000001,-54.15072573461571,-83.64275526859022,140.62681433653927,8.833333333333334,200.44420673782164,338.2376877410278,-114.51522781218273,32617.666666666664,14,6242.440476190475,4614.5,[433.],6,5439.388888888888,7.416666666666668,[2.33333333]
1257,3.3333333333333335,-59.81512931370725,95.18102730389421,-31.86589799018696,6.833333333333334,34.949231323520294,-0.41666666666666785,-31.865897990186962,9.5,-61.481795980373924,-96.01436063722753,159.99615661760146,12.0,226.4779525979754,383.9741092155767,-158.45206181355206,23542.333333333332,8,5841.395833333333,6491.333333333333,[464.],6,3928.694444444444,10.75,[3.33333333]
1264,2.1666666666666665,-58.604238453430796,91.73969101347953,-30.635452560048734,4.666666666666666,32.96878589338206,-0.16666666666666785,-30.63545256004873,6.833333333333332,-59.27090512009746,-92.07302434681284,154.01059613357697,9.499999999999998,218.61483458700778,369.9587640539181,-157.07359864092587,28292.0,15,6144.922222222222,4003.3333333333335,[441.],6,4718.888888888889,8.166666666666664,[2.16666667]
1256,2.8333333333333335,-59.914784280912905,94.08050975470269,-31.332392140456452,5.666666666666667,34.24905880712312,0.0833333333333286,-31.33239214045645,8.666666666666668,-59.58145094757957,-93.91384308803603,156.32862736894893,11.500000000000002,221.57674498319517,375.0720390188107,-188.14878400200587,28556.666666666668,10,6362.866666666667,4982.583333333334,[420.],6,4763.805555555556,10.083333333333336,[2.83333333]
1254,1.6666666666666667,-120.5533389464776,186.12167508638305,-62.23500280657213,5.0,64.98500280657213,-0.5833333333333499,-62.23500280657211,7.166666666666666,-122.88667227981091,-187.28834175304968,311.6750140328606,8.666666666666666,437.5616863126715,747.736700345532,-380.7983866582035,35673.333333333336,16,6683.072916666667,5126.166666666666,[813.16666667],6,5948.944444444445,7.916666666666666,[1.66666667]
1253,2.1666666666666665,-84.27715273340424,129.6240624334397,-43.18024303336879,4.333333333333333,45.43024303336878,0.0833333333333286,-43.180243033368775,6.666666666666666,-83.9438194000709,-129.45739576677306,215.73454850017728,9.0,304.3450345669148,517.7462497337586,-237.42461763400684,32774.33333333333,14,7034.773809523809,4799.833333333333,[593.66666667],6,5465.833333333333,7.833333333333333,[2.16666667]
1252,2.5,-37.190689480738634,60.11936755444128,-20.095344740369317,5.333333333333334,22.762011407035985,-0.1666666666666643,-20.09534474036932,7.833333333333334,-37.857356147405305,-60.4527008877746,100.64339036851324,10.166666666666668,143.16741318258522,241.47747021776513,-32.81155006701704,34971.0,13,8099.333333333334,5607.666666666667,[906.83333333],6,5832.416666666667,9.0,[2.5]
1251,1.1666666666666667,-74.85815053085058,115.28722579627586,-38.42907526542529,3.166666666666667,40.42907526542529,0.0,-38.42907526542529,5.166666666666667,-74.85815053085058,-115.28722579627586,192.47870966045977,7.5,272.003526857977,462.14890318510356,-230.65243004308059,37419.33333333333,15,7593.288888888887,4980.5,[511.],6,6239.0,6.333333333333334,[1.16666667]
