ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1471,2.5,-30.73952953615532,51.650960970899646,-17.411431434744326,6.0,20.328098101410994,-0.5833333333333321,-17.411431434744326,8.333333333333334,-33.07286286948865,-52.817627637566325,87.89049050705498,10.333333333333334,124.96335337654364,210.8538438835987,-29.65053059347565,15521.333333333334,11,4095.333333333333,3868.1666666666665,[837.66666667],6,2591.0833333333335,9.333333333333334,[2.5]
1464,3.6666666666666665,-45.42603103720014,71.2640465558002,-23.671348851933402,5.833333333333333,26.08801551860007,0.25,-23.671348851933402,8.5,-44.42603103720014,-70.7640465558002,117.69007759300035,11.0,167.1161086302005,282.30618622320105,-101.25562818673484,15062.333333333332,9,4423.425925925925,4591.5,[770.16666667],6,2514.8333333333335,9.75,[3.66666667]
1465,3.0,-35.35154306850878,56.77731460276317,-18.92577153425439,5.5,21.42577153425439,0.0,-18.92577153425439,8.0,-35.35154306850878,-56.77731460276317,93.96219100460529,9.833333333333334,132.98040073978075,225.10925841105285,-55.42299248416691,14571.666666666666,7,4350.642857142857,5283.833333333333,[778.5],6,2432.75,8.916666666666668,[3.]
1466,1.8333333333333333,-61.13959095844118,96.37605310432843,-32.23646214588726,4.833333333333333,34.90312881255392,-0.3333333333333357,-32.23646214588725,7.166666666666666,-62.47292429177451,-97.04271977099509,161.68231072943627,9.333333333333332,228.48856835454413,388.00421241731385,-134.49278077185795,18556.0,16,4952.364583333334,4847.5,[491.33333333],6,3096.0277777777774,8.25,[1.83333333]
1467,2.0,-82.05905375829069,127.2552473041027,-42.52952687914534,4.666666666666666,44.86286021247868,-0.3333333333333286,-42.52952687914535,6.666666666666666,-83.39238709162403,-127.92191397076934,212.48096772906004,7.833333333333333,298.2066881540174,509.5209892164109,-288.7276773704283,16350.666666666664,10,4459.35,4552.0,[526.83333333],6,2728.5277777777774,7.25,[2.]
1468,2.3333333333333335,-45.844381526274425,70.4332389560783,-23.422190763137213,3.5,24.755524096470545,0.1666666666666643,-23.42219076313721,5.0,-45.177714859607754,-70.09990562274497,117.44428714901939,7.166666666666666,166.95533534196048,282.2329558243134,-30.021624499607242,18343.333333333336,17,4868.480392156863,4957.500000000001,[426.33333333],6,3059.6944444444453,6.083333333333333,[2.33333333]
1469,1.6666666666666667,-75.40384341894458,117.6890984617502,-39.28525504280562,4.666666666666667,42.11858837613895,-0.1666666666666714,-39.285255042805616,7.333333333333334,-76.07051008561123,-118.02243179508356,195.92627521402812,9.166666666666668,275.663451966306,469.75639384700077,-203.0865124799734,16948.0,12,4727.152777777777,4880.25,[551.5],6,2828.1388888888882,8.25,[1.66666667]
1475,1.8333333333333333,-47.26245549639448,72.85201657792506,-24.089561081530572,3.333333333333333,26.172894414863908,0.5833333333333357,-24.089561081530576,6.0,-44.92912216306115,-71.68534991125838,118.28113874098621,7.666666666666667,166.5435942373807,283.15806631170017,-115.36832721574751,14936.666666666666,10,3783.7333333333336,3789.166666666667,[1259.],6,2491.8888888888887,6.833333333333334,[1.83333333]
1463,2.6666666666666665,-50.38416150459198,79.11790892355464,-26.233747418962658,5.166666666666666,29.150414085629322,0.41666666666666785,-26.233747418962654,8.5,-48.71749483792531,-78.28457559022131,129.66873709481328,11.166666666666666,183.71956526607192,310.7216356942187,-87.94120096029064,14798.333333333334,12,3298.138888888889,2957.25,[417.66666667],6,2470.444444444445,9.833333333333332,[2.66666667]
1470,2.6666666666666665,-91.22073472912417,142.16443542701958,-47.61036736456209,6.0,50.27703403122875,-0.6666666666666714,-47.61036736456208,8.0,-93.88740139579083,-143.49776876035295,240.21850348947711,10.833333333333334,339.7725715519346,577.1577417080784,-333.930313260013,16778.33333333333,12,4685.666666666665,4642.583333333332,[593.83333333],6,2800.611111111111,9.416666666666668,[2.66666667]
1474,2.6666666666666665,-82.87805234357666,128.48374518203164,-42.772359505121656,5.5,45.77235950512166,0.1666666666666714,-42.77235950512167,8.666666666666666,-82.21138567691,-128.1504118486983,212.19513085894164,10.5,298.0731832025183,508.43498072812656,-211.00816393064486,16296.333333333334,11,4190.863636363636,4584.5,[606.],6,2720.194444444445,9.583333333333332,[2.66666667]
