ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1471,3.5,3.781488591875335,-1.797232887813002,0.515744295937667,6.0,1.7342557040623325,-0.24999999999999956,0.515744295937667,8.0,2.781488591875335,1.2972328878130046,-0.7453881463550056,11.333333333333334,3.1397899284363273,-0.938931551252014,1.1324749561490206,14217.0,5,3837.5,3955.166666666666,[1531.5],10,701.9499999999999,16.0,[3.5]
1464,3.0,11.347607439253409,-15.854744492213445,5.673803719626704,4.166666666666667,-3.3404703862933705,1.1666666666666679,5.673803719626703,7.666666666666667,16.014274105920073,18.18807782554678,-30.535685264800186,11.333333333333334,-39.21662603738692,-73.41897796885377,114.96893733957403,7636.0,0,,,[],6,642.9722222222223,9.5,[3.]
1465,4.0,4.0546517250577585,-0.4153109209199721,-0.13934080413778638,7.5,2.8060074708044547,-0.8333333333333304,-0.13934080413779037,9.333333333333334,0.7213183917244229,-1.251355745746701,2.363370687355612,11.166666666666668,5.308718962297857,5.838756316320134,-9.814141945284657,11280.666666666666,4,3597.9166666666674,3464.333333333334,[2182.66666667],8,1380.0625,11.833333333333336,[4.]
1466,2.3333333333333335,4.948352362793537,-1.3391952108569725,0.22417618139676865,6.166666666666667,2.9424904852698983,-0.6666666666666634,0.22417618139676598,8.666666666666668,2.281685696126869,0.005861877523634984,-0.6208809069838379,10.333333333333334,0.43076673022262524,-1.8567808434278787,2.9260141132052535,16379.666666666666,5,4645.7,4658.833333333333,[1929.16666667],9,1757.8703703703702,11.833333333333334,[2.33333333]
1467,2.5,3.745691728541426,-2.6185375928121397,1.0395125309373796,4.666666666666666,1.627154135729286,0.5000000000000004,1.0395125309373796,7.833333333333332,5.745691728541426,3.6185375928121406,-7.364229321353567,9.833333333333332,-9.109921049894993,-18.474150371248562,30.417404754476888,6948.333333333333,0,,,[],6,585.2777777777777,8.833333333333332,[2.5]
1468,2.6666666666666665,3.81567737270154,-2.34851605905231,0.6995053530174369,4.833333333333333,1.21716131364923,-0.2499999999999991,0.699505353017436,6.5,2.81567737270154,1.848516059052308,-1.330860098420514,9.833333333333334,2.5201291955446146,-2.1440642362092324,2.4572683739979517,16672.0,5,4986.566666666667,5136.333333333333,[2242.66666667],9,1752.9629629629626,12.666666666666668,[2.66666667]
1469,2.5,55.654109068583296,-80.23116360287494,26.743721200958316,4.666666666666666,-24.577054534291648,-3.552713678800501e-15,26.743721200958316,6.833333333333332,55.654109068583296,80.23116360287494,-133.0519393381249,9.666666666666666,-183.03938174004153,-318.92465441149966,505.29736948487454,10542.333333333334,3,2565.055555555555,2583.833333333333,[1353.33333333],6,884.638888888889,8.25,[2.5]
1475,3.1666666666666665,3.513790742909138,-1.3540194476970417,0.34022870478790335,5.666666666666666,1.826437961878764,-0.3333333333333317,0.3402287047879007,7.499999999999999,2.1804574095758023,0.6873527810303686,-0.7011435239395039,9.666666666666666,1.4517323998180278,-1.4160777907881443,3.1310120576367826,16006.333333333332,5,4610.666666666666,4904.833333333333,[1636.5],8,989.9791666666666,11.25,[3.16666667]
1463,3.0,39.13016170838959,-57.736909229251054,19.606747520861465,4.0,-17.52341418752813,1.0833333333333357,19.60674752086146,7.166666666666666,43.46349504172292,59.90357589591773,-101.03373760430732,9.5,-139.83056597936357,-243.19763691700427,386.1948695630345,9517.333333333336,3,2145.8333333333335,2205.666666666667,[1083.66666667],7,1364.6666666666667,9.5,[3.]
1470,3.8333333333333335,10.200230186264688,-11.9670119460637,4.100115093132344,6.166666666666667,-1.4334484264656773,0.3333333333333366,4.100115093132342,9.166666666666668,11.53356351959802,12.63367861273036,-21.500575465661715,11.833333333333334,-27.700805651926405,-51.8680477842548,80.5688534361812,6818.333333333334,0,,,[],6,575.5000000000001,10.5,[3.83333333]
1474,2.6666666666666665,52.00262920878045,-74.17061047983734,24.834647937723556,5.333333333333333,-21.83464793772356,0.33333333333333215,24.83464793772356,8.666666666666666,53.33596254211378,74.83727714650401,-125.50657302195113,11.333333333333332,-173.50920223073157,-301.68244191934923,476.69164415008083,9639.0,3,2368.833333333333,2443.333333333333,[1285.83333333],11,2310.833333333333,3450.9999999999995,[2.66666667]
1473,3.6666666666666665,1.4464223035478465,1.3303665446782298,-0.4434555148927428,6.0,2.776788848226077,-1.3322676295501878e-15,-0.44345551489274193,8.333333333333334,1.4464223035478483,-1.3303665446782276,1.8839442411303793,10.333333333333334,4.437521937582531,4.32146617871291,-5.592321449628775,13818.0,4,4696.541666666667,4788.666666666667,[2553.],9,1549.2592592592594,13.5,[3.66666667]
