ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1358,2.6666666666666665,-39.62931109476466,64.15229997548032,-21.356322214048998,5.833333333333333,24.606322214048994,0.08333333333333215,-21.356322214048994,9.166666666666666,-39.295977761431324,-63.98563330881364,105.28161107024496,11.166666666666666,148.57758883167628,251.85919990192127,-24.603455400264238,39403.333333333336,14,8002.869047619049,5364.75,[994.5],6,6571.555555555556,10.166666666666666,[2.66666667]
1357,4.666666666666667,-57.556880177130196,90.21032026569529,-30.153440088565098,7.166666666666667,32.4034400885651,-0.2500000000000071,-30.15344008856509,9.166666666666668,-58.55688017713019,-90.71032026569529,152.1005337761588,12.000000000000002,216.32408061995565,365.59128106278115,-153.7486950160701,37621.66666666667,16,6934.468750000001,4842.75,[440.16666667],6,6275.583333333336,10.583333333333336,[4.66666667]
1356,3.6666666666666665,-63.66419745395924,99.2046295142722,-33.207098726979616,6.0,35.12376539364629,-0.4166666666666714,-33.207098726979616,7.5,-65.3308641206259,-100.03796284760553,168.20216030156476,10.333333333333334,239.19969108885732,404.5685180570889,-181.76820914594623,39120.333333333336,14,7304.380952380953,4189.666666666667,[472.33333333],6,6524.277777777778,8.916666666666668,[3.66666667]
1355,2.5,-66.0212640188929,101.86522936167268,-33.84396534277978,4.5,36.17729867611311,0.3333333333333215,-33.84396534277977,7.166666666666666,-64.68793068555955,-101.19856269500599,168.21982671389887,9.5,237.5744240661251,403.4609174466907,-175.86867484614913,32673.333333333332,13,6728.320512820512,5201.166666666666,[474.66666667],6,5449.027777777777,8.333333333333332,[2.5]
1354,2.8333333333333335,-99.92042909550398,154.63064364325595,-51.71021454775199,5.833333333333334,54.21021454775199,-0.5,-51.71021454775199,7.833333333333334,-101.92042909550398,-155.63064364325592,259.5510727387599,9.833333333333334,365.4715018342639,623.0225745730239,-327.9940764072878,45283.0,18,6986.351851851851,4723.166666666666,[670.33333333],6,7551.138888888888,8.833333333333334,[2.83333333]
1078,2.0,4.922118613377902,-4.049844586733518,1.4610593066889503,4.333333333333334,1.2056073599777166,0.3333333333333357,1.4610593066889477,7.333333333333334,6.255451946711231,4.716511253400177,-7.305296533444742,11.0,-6.227415146822641,-17.19937834693404,122.59346016042335,28814.333333333332,5,7234.4,7464.5,[680.16666667],6,4806.055555555556,9.166666666666668,[2.]
1353,1.8333333333333333,-55.94883820595015,86.33992397559189,-28.724419102975077,3.5,30.55775243630841,0.1666666666666643,-28.724419102975073,5.5,-55.28217153928348,-86.00659064225854,143.9554288482087,8.166666666666666,204.57093372082554,345.8596959023678,-80.7639629565266,36525.66666666667,12,5518.194444444444,3492.9999999999995,[477.83333333],6,6090.333333333333,6.833333333333333,[1.83333333]
1352,3.6666666666666665,-37.484432624369816,59.55998226988805,-19.908882978851576,5.833333333333333,21.908882978851572,-0.16666666666666785,-19.908882978851572,7.666666666666666,-38.15109929103648,-59.89331560322138,99.8777482275912,9.5,141.69551418529434,239.73992907955224,-46.2687765981799,42269.666666666664,14,7549.79761904762,5390.166666666668,[895.33333333],6,7049.0,8.583333333333332,[3.66666667]
1351,2.5,-83.41793368860597,131.00190053290896,-43.91730017763632,6.166666666666666,46.833966844302985,-0.75,-43.91730017763632,8.333333333333332,-86.41793368860597,-132.50190053290893,221.08650088818158,10.499999999999998,311.8377679101209,530.7576021316357,-254.5953700417566,37787.333333333336,15,5771.388888888889,4848.333333333333,[598.5],6,6302.111111111112,9.416666666666664,[2.5]
1092,3.1666666666666665,6.017939980397962,-4.110243303930277,1.092303323532315,6.166666666666666,1.0743633431343522,-0.8333333333333315,1.0923033235323123,7.499999999999999,2.684606647064626,2.4435766372636047,-3.9615166176615637,8.666666666666666,-4.312789931392856,-9.440973215721101,101.08709648044729,27100.0,5,5048.466666666666,3294.833333333333,[628.16666667],7,5660.7619047619055,8.666666666666666,[3.16666667]
