ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1358,2.6666666666666665,-45.805729439117485,71.62526082534289,-23.81953138622541,4.666666666666666,25.986198052892075,0.1666666666666643,-23.819531386225407,7.0,-45.139062772450814,-71.29192749200956,118.7643235977937,9.333333333333334,168.5700530369112,285.00104330137157,-111.73776300494944,37268.0,12,8263.416666666666,5332.666666666666,[1932.66666667],6,6215.027777777778,8.166666666666668,[2.66666667]
1357,1.8333333333333333,-86.17632209341566,132.09781647345682,-43.92149438004117,3.833333333333333,46.254827713374496,0.3333333333333286,-43.92149438004116,6.5,-84.84298876008232,-131.43114980679013,219.77413856687247,10.0,311.6171273269548,527.8912658938273,-266.34172655411544,38308.0,14,7627.916666666669,4939.333333333334,[583.16666667],6,6387.916666666668,8.25,[1.83333333]
1356,2.5,-100.44256807820284,153.8721854506376,-51.26295070576809,4.666666666666666,53.512950705768084,0.0833333333333286,-51.26295070576808,7.0,-100.1092347448695,-153.70551878397094,255.98142019550713,9.166666666666666,360.42398827370994,614.2387418025505,-301.66273007626046,43504.33333333333,15,8091.355555555554,5290.833333333333,[682.16666667],6,7254.055555555555,8.083333333333332,[2.5]
1355,2.3333333333333335,-36.027818886651794,58.41672832997769,-19.388909443325897,5.333333333333334,22.638909443325897,0.25,-19.388909443325897,8.833333333333334,-35.027818886651794,-57.91672832997767,94.7778805499628,10.666666666666668,133.47236610328127,226.41691331991075,-10.055946089858708,33641.0,12,6953.027777777778,5201.0,[959.33333333],6,5611.250000000001,9.75,[2.33333333]
1354,3.0,-82.65012258690841,128.26685054702926,-42.78339462678754,5.833333333333334,45.53339462678754,-0.0833333333333357,-42.78339462678754,8.5,-82.98345592024175,-128.43351721369592,213.58363980060435,10.666666666666666,300.9004290541794,512.3174021881172,-209.88449790896323,42198.66666666666,12,6640.2777777777765,5156.499999999999,[614.],6,7037.222222222222,9.583333333333332,[3.]
1078,2.1666666666666665,14.769987485861359,-16.23831456212537,5.134993742930679,5.833333333333333,-2.3016604095973463,-0.8333333333333339,5.13499374293068,7.833333333333333,11.436654152528027,14.571647895458714,-23.341635381320074,10.5,-29.444956200514763,-55.45325824850154,146.56488111568297,28433.0,5,7064.033333333333,7288.666666666666,[627.66666667],8,5183.229166666667,41.33333333333333,[2.16666667]
1353,2.1666666666666665,-78.7432215568011,119.448165668535,-39.53827744506722,3.333333333333333,41.538277445067216,0.8333333333333286,-39.53827744506721,6.166666666666666,-75.40988822346776,-117.78149900186833,195.1913872253361,8.166666666666666,274.60127544880385,467.79266267414,-213.89393812294384,37590.666666666664,13,7034.717948717948,4808.0,[536.66666667],6,6268.083333333333,7.166666666666666,[2.16666667]
1352,3.8333333333333335,-48.36942889424728,78.22081000803757,-26.18471444712364,7.5,29.51804778045697,-0.3333333333333357,-26.184714447123635,10.5,-49.70276222758061,-78.88747667470425,132.09023890228485,14.0,188.79300112986547,317.3832400321504,-128.34290782868254,43101.66666666667,15,7501.9333333333325,5161.833333333333,[837.83333333],6,7189.222222222223,12.25,[3.83333333]
1351,3.8333333333333335,-66.88369861900357,106.0338812618387,-35.483515976168455,7.5,38.73351597616845,-0.4166666666666643,-35.48351597616845,10.333333333333334,-68.55036528567022,-106.86721459517203,177.91757988084225,12.833333333333334,251.46794516651246,426.8855250473547,-154.1868035472005,38323.0,13,6277.358974358974,4961.0,[537.],6,6392.527777777778,11.583333333333334,[3.83333333]
1092,3.1666666666666665,-1.6885883015131125,5.28288245226967,-1.7609608174232232,5.0,3.5942941507565562,-1.1102230246251565e-15,-1.760960817423222,6.833333333333333,-1.6885883015131122,-5.282882452269667,8.971470753782778,8.833333333333332,14.66005905529589,21.63152980907863,93.37507780229214,26387.333333333332,5,4889.833333333334,3101.666666666667,[662.5],7,5594.642857142857,8.833333333333332,[3.16666667]
1099,3.0,12.216814721116302,-14.450222081674452,4.73340736055815,5.5,-2.483407360558151,-0.2499999999999991,4.73340736055815,7.5,11.216814721116302,13.950222081674452,-22.167036802790754,10.5,-27.383851523907055,-52.55088832669779,145.93473985060484,27158.333333333336,5,4654.4,1937.0,[681.],10,6667.716666666667,6487.166666666667,[3.]
1091,1.8333333333333333,8.145039155626712,-8.717558733440068,2.905852911146689,4.166666666666667,-0.5725195778133552,8.881784197001252e-16,2.9058529111466873,6.5,8.145039155626709,8.717558733440065,-15.695931222400107,7.666666666666667,-21.50763704469348,-38.37023493376026,144.5445386451204,32559.33333333333,5,6000.733333333333,3507.5,[765.83333333],8,7909.541666666664,7599.166666666665,[1.83333333]
