ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1358,3.0,-21.73873555109291,36.566436659972695,-12.327701108879786,5.5,14.411034442213122,-0.4166666666666625,-12.327701108879792,7.166666666666667,-23.40540221775958,-37.39976999330602,64.13850554439894,10.5,94.2105744288252,155.0157466398909,-19.392987735382746,42782.0,17,7503.21568627451,4970.333333333333,[679.83333333],6,7134.416666666667,8.833333333333334,[3.]
1357,2.8333333333333335,-76.77076161775372,120.9061424266306,-40.468714142210196,6.5,43.63538080887686,-0.5000000000000071,-40.46871414221019,9.166666666666666,-78.77076161775372,-121.90614242663058,203.34357071105097,11.833333333333332,287.44766566213804,488.12456970652244,-245.90556870199384,43373.0,17,7572.725490196079,4925.166666666667,[541.5],6,7233.305555555555,10.5,[2.83333333]
1356,1.6666666666666667,-82.8405513311576,129.05249366340308,-43.0452756655788,4.833333333333333,46.12860899891213,-0.0833333333333286,-43.0452756655788,7.833333333333333,-83.17388466449093,-129.21916033006968,214.05971166122728,9.5,300.56692965905154,512.959974653612,-192.8602376459969,39101.0,15,7399.144444444444,4803.833333333333,[630.16666667],6,6520.499999999999,8.666666666666666,[1.66666667]
1355,3.0,-70.61763785183358,110.55145677775036,-36.93381892591679,6.0,39.68381892591679,-0.25,-36.93381892591679,8.5,-71.61763785183358,-111.05145677775033,185.83576129625058,11.666666666666666,263.7867324814175,446.4558271110015,-251.07589292575233,37615.66666666667,15,6853.711111111113,5210.833333333333,[470.83333333],6,6273.694444444445,10.083333333333332,[3.]
1354,2.1666666666666665,-71.91215962279897,111.78490610086511,-37.37274647806615,4.666666666666666,39.53941314473282,-0.3333333333333286,-37.372746478066155,6.499999999999999,-73.24549295613231,-112.45157276753179,188.53039905699742,9.333333333333332,267.4425586797964,453.1396244034605,-233.74884974992358,43285.333333333336,15,6211.622222222222,4504.5,[496.16666667],6,7217.583333333333,7.916666666666666,[2.16666667]
1078,2.3333333333333335,13.339544254807572,-15.800983048878027,5.12810546073712,5.0,-2.87810546073712,-0.4166666666666696,5.128105460737123,6.833333333333333,11.672877588140908,14.967649715544699,-23.807193970352273,9.666666666666666,-29.813404891826515,-56.45393219551215,153.76733708733866,28996.0,5,7307.8,7530.333333333333,[661.33333333],8,5396.0625,43.41666666666667,[2.33333333]
1353,2.1666666666666665,-70.65554987927872,110.27499148558476,-36.95277493963936,4.833333333333333,39.0361082729727,-0.5833333333333286,-36.95277493963937,6.333333333333333,-72.98888321261207,-111.44165815225148,186.76387469819687,8.666666666666666,264.4194245774756,448.8499659423392,-215.2693905198148,38102.66666666667,15,5746.18888888889,4615.833333333333,[506.66666667],6,6353.666666666667,7.5,[2.16666667]
1352,1.8333333333333333,-24.681654855055744,41.93914894925028,-14.090827427527872,5.0,16.924160760861206,-0.33333333333333215,-14.090827427527874,7.5,-26.01498818838908,-42.605815615916946,70.78747047097269,9.666666666666666,101.1357919926951,169.75659579700118,-37.89238778969627,31338.666666666664,9,5977.648148148149,4745.166666666667,[1313.83333333],6,5226.75,8.583333333333332,[1.83333333]
1351,3.3333333333333335,-78.63724736854418,120.83087105281626,-40.19362368427209,5.333333333333334,42.44362368427209,0.25,-40.19362368427209,7.833333333333334,-77.63724736854418,-120.33087105281624,200.6347850880271,10.5,283.6053657899046,481.5734842112651,-219.0121833345031,32641.333333333336,14,6157.964285714285,4794.166666666666,[556.66666667],6,5444.25,9.166666666666668,[3.33333333]
1092,2.8333333333333335,10.265026939961482,-9.89754040994222,2.965846803314073,6.166666666666667,-0.6325134699807409,-0.9999999999999991,2.965846803314073,7.5,6.26502693996148,7.89754040994222,-12.6625673499037,9.0,-15.92759428986518,-30.090161639768894,133.8510892629674,26726.333333333332,5,4974.766666666667,3330.166666666667,[621.5],7,5700.595238095238,9.0,[2.83333333]
1099,2.8333333333333335,8.019800925446276,-8.32136805483608,2.801567129389804,5.333333333333334,-0.21823379605647109,0.08333333333333481,2.8015671293898023,8.0,8.353134258779606,8.488034721502741,-14.007835646949014,10.833333333333334,-16.694303239061952,-33.5354722193443,114.22977545840625,21682.0,5,3576.433333333333,1498.8333333333333,[560.66666667],7,3111.523809523809,10.833333333333334,[2.83333333]
1091,1.5,15.324683455168284,-18.112025182752426,5.787341727584142,4.5,-3.537341727584142,-0.75,5.787341727584142,6.0,12.324683455168284,16.612025182752426,-26.77004197125404,8.166666666666666,-34.76139209308899,-63.698100731009674,182.95949282409867,32196.333333333336,5,6245.233333333333,4383.333333333333,[738.16666667],10,9475.783333333335,15413.916666666668,[1.5]
1090,1.5,7.447938666065559,-7.088574665765005,2.4739693330327803,4.333333333333334,0.6926973336338884,0.3333333333333348,2.4739693330327768,7.833333333333334,8.781271999398887,7.755241332431664,-14.703179998497218,9.666666666666668,-19.817785331229437,-36.35429866305998,150.3387506609561,28389.33333333333,5,5416.4,4037.0,[617.66666667],8,6834.687499999999,6506.749999999999,[1.5]
1196,1.8333333333333333,-3.5990825381869147,9.898623807280373,-3.4662079357601243,4.666666666666667,5.799541269093458,-0.4999999999999982,-3.466207935760127,6.5,-5.599082538186919,-10.898623807280376,18.16437301213396,8.166666666666666,27.096788883654213,43.59449522912153,-14.191284112775733,36980.0,5,9090.2,7184.166666666668,[2859.33333333],7,5294.952380952382,8.166666666666666,[1.83333333]
1197,3.5,-14.315284228349647,24.389593009191138,-8.07430878084149,5.5,10.240975447508157,0.16666666666666607,-8.07430878084149,7.833333333333334,-13.648617561682979,-24.056259675857802,40.038210570874114,10.166666666666668,58.35349479922376,96.05837203676455,-42.91186683598832,33323.33333333333,5,8240.033333333335,6553.166666666667,[2662.5],6,5557.972222222222,9.0,[3.5]
1359,2.3333333333333335,-46.295687241123055,72.90186419501792,-24.272843620561527,4.666666666666667,26.689510287228195,0.0833333333333357,-24.27284362056153,7.166666666666667,-45.962353907789726,-72.73519752835125,120.86421810280764,9.333333333333334,171.1599053439307,289.8574567800717,-103.51736212400237,30069.333333333336,13,5678.910256410256,4635.333333333333,[783.83333333],6,5014.916666666667,8.25,[2.33333333]
1360,2.5,-21.23720821918591,35.35581232877887,-11.785270776259622,4.833333333333334,14.118604109592955,1.7763568394002505e-15,-11.785270776259622,7.166666666666668,-21.23720821918591,-35.35581232877887,58.92635388129811,9.500000000000002,84.83022876715069,141.42324931511547,0.746521917733844,33320.333333333336,14,6554.738095238096,4043.666666666666,[642.66666667],6,5557.083333333333,8.333333333333336,[2.5]
