ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode
1358,2.6666666666666665,10.768199066368343,-12.94396526621918,4.3424328665175045,4.833333333333333,-2.0924328665175054,0.08333333333333126,4.342432866517507,7.166666666666666,11.101532399701679,13.11063193288585,-21.045497665920863,10.333333333333332,-25.81369673228921,-50.02586106487675,78.50622446383262,6782.333333333334,0,,,[],6,571.5277777777778,8.75,[2.66666667]
1357,2.8333333333333335,9.870005761816083,-12.305008642724125,4.1016695475747085,4.5,-2.4350028809080415,8.881784197001252e-16,4.101669547574708,6.166666666666667,9.870005761816083,12.305008642724122,-19.50834773787354,8.833333333333334,-24.045020166356288,-46.2200345708965,71.09838807058613,7033.333333333334,0,,,[],6,591.4444444444445,7.5,[2.83333333]
1356,2.0,0.16977735014338258,1.912000641451593,-0.4151113249283087,3.666666666666667,2.7484446582616426,0.6666666666666687,-0.4151113249283114,6.666666666666667,2.8364440168100464,-0.5786673081182645,-0.25777670869178104,8.666666666666668,0.9057792744981743,-1.3519974341936063,2.779551493028766,15661.666666666666,5,4495.266666666666,4579.666666666667,[1779.66666667],8,28.5625,9.833333333333336,[2.]
1355,3.8333333333333335,7.076440087288216,-5.5313267975989895,1.9548867103107748,7.333333333333334,1.87844662302256,0.3333333333333339,1.954886710310772,11.5,8.409773420621544,6.1979934642656485,-11.274433551553859,14.833333333333334,-13.017540305508735,-27.62530719039593,43.30951416257133,6219.333333333333,0,,,[],6,527.4444444444445,13.166666666666668,[3.83333333]
1354,2.0,0.7075241377380115,1.7720471267263163,-0.47957126446432774,4.0,2.8129045977976608,0.33333333333333304,-0.47957126446432774,6.666666666666666,2.040857471071343,-1.1053804600596515,2.2311896556549744,9.833333333333332,6.523665517916963,5.588188506905271,-9.2785206914889,15256.333333333334,4,4768.333333333333,4806.666666666666,[2160.5],9,978.5370370370371,12.666666666666666,[2.]
1078,3.6666666666666665,3.0959469962794883,-1.2689204944192332,0.33964016480641135,5.833333333333333,1.5770265018602558,-0.24999999999999933,0.33964016480641046,7.5,2.0959469962794883,0.7689204944192336,-0.8648674906987219,9.5,1.03918551302179,-1.8256819776769324,2.6198297979884764,16775.666666666668,5,4464.866666666667,4534.333333333333,[1465.33333333],9,78.40740740740742,11.333333333333334,[3.66666667]
1353,3.1666666666666665,3.9307147808491214,-1.5210721712736839,0.590357390424562,6.166666666666666,2.6596426095754393,0.24999999999999956,0.5903573904245611,9.666666666666666,4.930714780849121,2.0210721712736834,-5.785120285456139,10.833333333333332,-8.382501732971928,-15.334288685094736,26.550123751399997,7462.333333333333,0,,,[],6,629.1111111111111,10.25,[3.16666667]
1352,3.5,49.507499652101316,-71.01124947815197,23.83708315938399,5.833333333333334,-21.003749826050658,0.5000000000000036,23.83708315938399,9.166666666666668,51.507499652101316,72.01124947815197,-119.18541579691995,13.5,-162.0262487823546,-285.54499791260787,450.5712466949625,11118.0,3,2878.8333333333335,3114.1666666666665,[1381.83333333],11,2755.818181818182,4421.333333333333,[3.5]
1351,1.6666666666666667,41.37987143652409,-57.19480715478614,18.981602384928713,4.833333333333333,-16.064935718262046,-0.25,18.981602384928713,7.5,40.37987143652409,56.69480715478614,-94.07467859131023,10.5,-128.45455002783433,-225.5292286191446,355.9837786469789,10479.0,3,2406.944444444445,2379.666666666667,[1040.16666667],10,2431.3,2242.3333333333335,[1.66666667]
1092,1.6666666666666667,30.383945659325434,-41.86758515565482,13.983639496329385,4.166666666666667,-11.40030616299605,0.08333333333333393,13.983639496329383,6.833333333333334,30.717278992658766,42.03425182232148,-70.25153081498024,9.333333333333334,-95.968809807639,-168.72034062261926,267.0224837635916,9922.666666666668,3,2152.222222222222,2224.0,[871.66666667],8,1734.4375000000005,10.5,[1.66666667]
1099,2.0,-0.020721171948967942,1.8644150912567854,-0.34369391930781745,3.5,2.6770272526411505,0.833333333333333,-0.34369391930781745,6.666666666666666,3.3126121613843638,-0.19774842459012065,-0.2815304034609092,9.5,2.0725241018213953,-1.042339634972846,1.9698155331514506,15325.666666666664,5,4308.1,4352.0,[1514.16666667],8,925.6041666666666,11.0,[2.]
1091,3.1666666666666665,2.856268992398623,-0.3677368219312691,0.011467829532645801,5.666666666666666,2.1551988371340216,-0.3333333333333308,0.011467829532642249,7.499999999999999,1.522935659065287,-0.2989298447354025,0.7759941856701165,9.5,3.253058526604831,2.029052712274947,-3.115444572213112,14687.666666666664,4,4639.458333333333,4657.75,[2207.],8,933.1874999999999,10.583333333333332,[3.16666667]
1090,3.1666666666666665,49.9202769274914,-72.3804153912371,24.293471797079032,5.0,-21.9601384637457,0.49999999999999645,24.29347179707904,7.833333333333334,51.92027692749141,73.38041539123712,-121.4673589853952,11.666666666666668,-165.72096924621994,-291.02166156494843,459.0759641445017,10639.0,3,2488.611111111111,2347.0,[1200.83333333],8,1909.2916666666663,12.833333333333336,[3.16666667]
1196,2.6666666666666665,12.134513223529273,-12.910103168627241,4.108923278431303,6.0,-1.3589232784313028,-0.583333333333333,4.108923278431302,8.166666666666666,9.801179890195938,11.743436501960574,-19.211283058823177,10.5,-24.34579628235245,-45.890412674508966,73.06954229019475,7187.666666666666,0,,,[],6,605.7499999999999,9.333333333333332,[2.66666667]
1197,1.0,2.414137928960236,-0.4545402267736871,0.20706896448011758,3.1666666666666665,2.126264368853215,0.16666666666666696,0.20706896448011758,5.666666666666666,3.080804595626902,0.7878735601070206,-1.2020114890672566,8.333333333333332,1.0505172486391736,-2.8181609070947493,4.10097699178891,17029.333333333332,5,4776.333333333334,4915.666666666667,[1816.83333333],9,927.648148148148,10.666666666666666,[1.]
1359,3.0,1.7918979547075846,0.7704864012719579,-0.22905102264620858,5.333333333333334,2.645717689312875,0.08333333333333348,-0.22905102264620858,7.833333333333334,2.1252312880409168,-0.6038197346052883,1.8119217798977054,11.166666666666668,6.353357158523457,4.831945605087829,-9.685302763611286,13522.666666666666,4,4455.625000000001,4510.083333333334,[2269.16666667],9,1545.6296296296296,12.666666666666668,[3.]
