ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode,Cluster
1001,2.5,171.2486556225517,-254.66465010049416,85.08266114460919,4.166666666666667,-82.83266114460916,0.5833333333333428,85.08266114460916,7.0,173.58198895588498,255.83131676716087,-426.5799723897125,9.833333333333334,-594.4952946789307,-1023.9086004019767,1699.737228414241,19899.333333333336,4,7103.708333333334,7660.333333333334,265,8,4890.895833333334,4789.166666666668,10,1
1263,2.833333333333333,-67.05467392393074,103.6236775525628,-34.40233696196537,5.0,36.9856702952987,0.4166666666666714,-34.40233696196537,8.0,-65.38800725726408,-102.79034421922951,172.0116848098269,11.833333333333336,245.0663587337576,413.2447102102512,-190.31106894400875,29460.0,16,5658.875,4186.833333333333,29,6,4914.13888888889,9.916666666666668,12,3
1262,3.5,-85.2538616261948,131.08912577262555,-43.50193081309742,5.833333333333334,46.41859747976408,0.5833333333333428,-43.50193081309742,9.333333333333334,-82.92052829286148,-129.92245910595892,216.3429873988204,12.833333333333336,306.26351569168185,519.1065030905022,-262.87001878218416,26890.666666666664,13,6390.3974358974365,4687.666666666667,63,6,4486.6944444444425,11.083333333333336,16,0
1261,2.5,-84.57824323609057,128.74236485413587,-42.664121618045286,4.0,44.91412161804529,0.75,-42.664121618045286,7.0,-81.57824323609057,-127.24236485413587,211.1539414235598,9.333333333333334,297.39885132631696,506.2194594165432,-223.4516440761936,34239.33333333333,17,6976.401960784313,4754.499999999999,72,6,5710.027777777777,8.166666666666668,10,3
1260,1.8333333333333333,-76.91361164465077,121.37041746697616,-40.790139155658714,5.5,43.456805822325386,-1.0,-40.790139155658714,7.166666666666668,-80.91361164465077,-123.37041746697615,205.9506957782936,8.833333333333334,290.1976407562777,494.4816698679049,-211.512643957516,30790.33333333333,15,6540.8,4335.5,68,6,5135.11111111111,8.0,6,3
1259,2.333333333333333,-36.790960798100784,58.60310786381785,-19.312147065717056,4.833333333333334,22.478813732383728,0.6666666666666751,-19.312147065717067,8.666666666666668,-34.124294131434134,-57.269774530484504,94.39406866191864,11.666666666666668,134.51836279335276,225.91243145527156,-25.264127581957606,32478.33333333333,15,7190.48888888889,5527.166666666668,145,6,5417.027777777777,10.166666666666668,9,3
1258,3.1666666666666665,-62.89801921291154,97.513695486034,-32.44900960645577,5.333333333333333,34.782342939789096,0.1666666666666643,-32.44900960645577,7.833333333333332,-62.23135254624487,-97.1803621527007,161.24504803227887,9.666666666666666,227.1430672451904,386.55478194413587,-117.19784918932636,35196.33333333333,16,7209.78125,5175.666666666666,38,6,5870.0,8.75,14,3
1257,2.1666666666666665,-85.62446133362474,129.85335866710378,-43.06223066681236,3.333333333333333,44.89556400014569,0.6666666666666714,-43.062230666812376,5.833333333333332,-82.95779466695808,-128.52002533377043,213.47782000072849,7.833333333333332,300.4356146676866,511.91343466841516,-233.84904933610161,33151.666666666664,14,6350.928571428572,4491.416666666667,69,6,5528.0,6.833333333333332,8,3
1264,2.6666666666666665,-62.06888571877496,97.47832857816242,-32.57610952605414,5.5,35.15944285938748,-0.25,-32.57610952605414,7.833333333333334,-63.068885718774936,-97.97832857816242,163.21388096360403,10.0,230.6161000157123,391.6633143126497,-183.44608099502875,30318.0,14,6853.119047619047,4549.5,17,6,5056.944444444445,8.916666666666668,11,3
1256,2.5,-74.46189140734076,115.6095037776778,-38.64761237033705,5.0,40.814279037003715,-0.3333333333333286,-38.647612370337065,6.833333333333332,-75.79522474067413,-116.27617044434449,194.0713951850186,8.833333333333332,273.86661992569265,465.9380151107112,-211.804635036404,29251.666666666664,17,6196.558823529412,4999.166666666666,50,6,4878.805555555555,7.833333333333332,10,3
