ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode,Cluster
1471,2.0,-83.62741459411497,128.44112189117246,-42.64704063039082,4.166666666666666,45.313707297057476,0.5,-42.64704063039082,7.333333333333332,-81.62741459411497,-127.44112189117244,210.23520315195407,8.499999999999998,294.1959510794024,503.2644875646899,-236.79377197742562,16511.0,12,4317.819444444444,4538.25,64,6,2755.0555555555547,7.916666666666665,7,0
1464,2.6666666666666665,-113.02121635250849,173.57349119542943,-58.0522748429209,5.166666666666666,59.96894150958757,-0.5833333333333286,-58.05227484292092,6.499999999999999,-115.35454968584185,-174.74015786209603,291.92804088127116,8.333333333333332,410.94925723377975,701.0439647817177,-379.3265553488309,16625.333333333332,11,3675.1969696969695,3261.833333333333,99,6,2774.277777777777,7.416666666666666,11,0
1465,2.5,-68.30908108627506,106.92195496274591,-35.612873876470864,5.5,38.696207209804186,0.0833333333333286,-35.612873876470864,8.666666666666666,-67.97574775294171,-106.75528829607923,177.73103604902096,11.666666666666664,251.7067838019627,426.4378198509835,-218.31127031961285,15991.666666666664,12,4140.027777777777,4145.0,34,6,2669.555555555555,10.166666666666666,10,0
1466,2.0,-103.16530800571648,157.41462867524137,-52.41598733619157,3.833333333333333,54.41598733619158,0.1666666666666714,-52.41598733619158,6.0,-102.49864133904984,-157.08129534190803,263.9132700142912,10.333333333333332,375.0785780200077,634.6585147009649,-279.5704260543061,19607.666666666664,17,5231.735294117647,5289.166666666667,98,6,3271.361111111111,8.166666666666666,7,0
1467,0.8333333333333334,-78.85243722099518,124.36198916482608,-41.67621861049759,4.666666666666667,44.84288527716426,-0.6666666666666714,-41.67621861049759,7.166666666666668,-81.51910388766184,-125.69532249815944,210.7144263858213,10.666666666666668,299.2335302734832,506.4479566593042,-244.01482026612075,12965.0,7,2734.1666666666665,1957.1666666666665,66,6,2164.1666666666665,8.916666666666668,0,1
1468,2.6666666666666665,-86.70950893662027,131.98093007159707,-43.77142113497682,4.166666666666666,45.938087801643476,0.6666666666666785,-43.77142113497682,7.0,-84.04284226995362,-130.64759673826376,215.6904390082174,8.0,301.733281278171,516.4237202863885,-206.8236682312261,16795.0,12,4067.083333333334,4416.25,80,6,2802.583333333333,7.5,11,0
1469,1.5,-45.19120846062315,71.16181269093474,-23.637270896978244,3.8333333333333335,26.220604230311576,0.25,-23.637270896978244,6.666666666666668,-44.19120846062315,-70.66181269093471,117.51968781822454,9.333333333333334,167.04422961218103,281.89725076373867,-97.60814704258644,16506.0,14,4418.333333333333,4122.083333333333,112,6,2754.083333333333,8.0,4,0
1475,3.1666666666666665,-46.73903445392986,73.23355168089479,-24.49451722696493,5.166666666666666,26.24451722696493,-0.25,-24.49451722696493,6.666666666666666,-47.73903445392986,-73.73355168089479,123.305919468158,8.5,174.71162058875453,296.18420672357917,-40.22916064566709,15339.666666666668,10,3516.6,3273.916666666666,15,6,2560.0,7.583333333333332,14,0
1463,2.333333333333333,-93.36744906753005,141.92617360129506,-47.05872453376502,3.8333333333333335,49.30872453376502,0.75,-47.05872453376502,6.833333333333334,-90.36744906753005,-140.42617360129506,232.96028933549172,9.0,327.66107173635515,558.4546944051804,-276.9490994748689,16538.666666666664,12,4513.972222222223,4663.916666666666,79,6,2759.916666666666,7.916666666666668,9,0
1470,1.5,-64.87156917126316,100.18235375689474,-33.31078458563158,3.5,35.56078458563158,0.2500000000000071,-33.31078458563159,6.0,-63.87156917126317,-99.68235375689476,166.88725626149127,9.333333333333334,237.4254920994211,400.97941502757897,-143.40490712700011,15077.333333333332,10,3558.0333333333333,2826.75,41,6,2516.027777777777,7.666666666666668,4,0
