ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode,Cluster
1471,2.333333333333333,-49.80183105109182,79.20274657663772,-26.567582192212573,5.166666666666667,28.90091552554591,-0.5000000000000036,-26.567582192212573,7.0,-51.80183105109182,-80.20274657663771,134.17124429439622,9.166666666666666,190.3064086788213,322.31098630655066,-178.95072831870542,15755.666666666668,12,4802.930555555556,5043.333333333334,116,6,2629.583333333333,8.083333333333332,9,1
1464,3.5,-51.954238771515605,81.72302482394008,-27.10211938575781,6.166666666666666,30.18545271909114,0.4166666666666643,-27.102119385757803,9.666666666666666,-50.28757210484894,-80.88969149060674,133.84393026212234,12.333333333333332,189.46483570030463,320.6420992957603,-79.106934996065,17234.0,15,4366.266666666666,4326.666666666667,7,6,2877.083333333333,11.0,16,1
1465,2.0,-62.839302710861254,98.63395406629186,-32.9613180220973,4.833333333333334,35.54465135543063,-0.2500000000000071,-32.96131802209729,7.166666666666668,-63.839302710861254,-99.13395406629186,165.47325677715313,9.666666666666668,234.31255948801441,397.2858162651676,-169.7650424198487,15572.666666666668,12,3737.208333333334,3745.25,12,6,2598.777777777778,8.416666666666668,7,1
1466,1.3333333333333333,-69.96358512011045,106.73704434683232,-35.440125893388554,2.6666666666666665,37.19012589338856,0.4166666666666714,-35.44012589338857,4.833333333333333,-68.2969184534438,-105.90371101349905,177.03396280027616,7.666666666666666,250.99754792038658,425.1981773873296,-208.86239197438286,15148.0,7,3561.452380952381,3860.833333333334,15,6,2526.805555555555,6.25,3,1
1467,1.0,-115.4768937879305,175.84034068189578,-58.36344689396525,3.0,61.11344689396525,0.75,-58.36344689396525,6.5,-112.4768937879305,-174.34034068189578,289.1505678031596,8.833333333333334,406.2941282577568,693.1113627275831,-350.5721576520066,18339.66666666667,13,5030.141025641026,5212.333333333334,88,6,3059.5833333333344,7.666666666666668,1,1
1468,1.3333333333333333,-74.40765753358673,113.56981963371344,-37.828828766793364,2.6666666666666665,39.24549543346004,0.0833333333333286,-37.82882876679336,4.166666666666666,-74.07432420025341,-113.40315296704681,188.31081050063355,4.999999999999999,264.0518013675536,451.5292785348536,-260.2477465690739,14130.666666666664,6,3168.027777777777,3073.333333333333,10,6,2356.722222222222,4.583333333333332,3,1
1469,2.5,-79.34301896675828,122.55619511680409,-40.71317615004581,5.0,43.629842816712475,0.4166666666666714,-40.71317615004581,8.333333333333334,-77.67635230009162,-121.72286178347078,201.23254741689573,10.166666666666668,282.575566383654,481.9747804672162,-222.7170135175368,19130.33333333333,17,4898.039215686274,4774.0,43,6,3192.472222222222,9.25,10,1
1475,3.1666666666666665,-21.075061827888554,35.61259274183283,-11.870864247277611,5.833333333333332,14.537530913944275,1.7763568394002505e-15,-11.870864247277613,8.5,-21.075061827888554,-35.61259274183284,59.85432123638806,11.666666666666664,87.26271639760994,143.95037096733137,-14.879754031607945,13592.333333333336,7,3811.357142857143,4212.500000000001,80,6,2269.6111111111113,10.083333333333332,14,0
1463,2.333333333333333,-78.79630751931364,122.11112794563714,-40.81482042632349,4.833333333333334,42.98148709299016,-0.3333333333333286,-40.81482042632349,6.666666666666668,-80.12964085264699,-122.77779461230381,205.2407687982841,9.0,290.03707631759784,492.9445117825484,-247.98158810014615,17896.0,12,5393.63888888889,5527.916666666668,39,6,2986.1944444444453,7.833333333333334,9,1
1470,2.5,-78.68206204518562,121.10642640111178,-40.257697689259466,4.666666666666666,42.757697689259466,0.3333333333333357,-40.257697689259466,7.5,-77.34872871185226,-120.43975973444508,200.455155112964,10.166666666666666,283.13721715814967,480.9257056044469,-219.0629227625966,18573.33333333333,16,4963.25,4927.75,45,6,3099.444444444444,8.833333333333332,10,1
1474,2.333333333333333,-71.39499012304302,109.42581851789784,-36.19749506152151,4.166666666666667,38.86416172818817,0.8333333333333286,-36.1974950615215,7.666666666666668,-68.06165678970967,-107.75915185123115,178.9874753076075,10.833333333333336,253.38246543065048,429.20327407159135,-213.58573950224186,16726.333333333332,12,4322.25,4023.666666666667,19,6,2791.472222222222,9.25,9,1
1473,2.5,-79.66294706543617,123.03608726482092,-40.87314019938475,5.0,43.78980686605143,0.4166666666666785,-40.87314019938478,8.333333333333334,-77.99628039876951,-122.20275393148759,203.69903433025712,11.833333333333336,288.6953147290266,488.89434905928346,-199.42299712164345,17638.666666666668,15,4829.077777777778,4812.5,62,6,2943.8611111111113,10.083333333333334,10,1
1472,2.833333333333333,-101.94388407816808,156.0408261172521,-51.93027537241736,5.0,54.346942039084034,0.25,-51.93027537241736,7.666666666666666,-100.94388407816808,-155.54082611725212,260.15137686208686,11.333333333333332,368.42859427358826,624.9133044690086,-373.34189874259687,16479.0,11,4057.515151515152,3777.0000000000014,71,6,2750.6944444444453,9.5,12,1
1462,1.5,-46.23827028241274,71.02407209028578,-23.45246847453971,2.833333333333333,25.452468474539703,0.6666666666666643,-23.4524684745397,5.5,-43.57160361574607,-69.69073875695244,115.76234237269851,8.0,164.33394598844458,277.59628836114314,-90.263567682921,15608.0,12,4336.98611111111,4314.333333333333,100,6,2603.972222222222,6.75,4,1
1457,1.5,-87.2560395119663,135.30072593461614,-45.37801975598315,4.166666666666666,47.2113530893165,-0.8333333333333286,-45.378019755983175,5.166666666666666,-90.58937284529966,-136.9673926012828,230.72343211324917,8.333333333333332,327.64613829188215,555.2029037384648,-311.34904203034694,16272.666666666668,12,4423.944444444444,4351.5,56,6,2715.0000000000005,6.749999999999999,4,1
1460,1.3333333333333333,-46.69948662429381,76.71589660310738,-25.849743312146906,5.5,29.183076645480238,-0.8333333333333357,-25.849743312146906,8.0,-50.03281995762715,-78.38256326977407,130.74871656073455,10.333333333333334,185.44820318502838,313.8635864124295,-136.14512293079122,14919.666666666664,10,4613.716666666666,4390.583333333333,153,6,2490.333333333333,9.166666666666668,3,1
1448,3.333333333333333,-67.62958153865435,106.61103897464821,-35.64812410266051,6.666666666666668,38.648124102660525,-0.3333333333333286,-35.648124102660525,9.333333333333334,-68.9629148719877,-107.27770564131487,178.90728717996925,12.0,253.2035353852903,429.44415589859284,-200.31435795054986,15320.333333333336,13,4049.717948717949,4185.666666666667,26,6,2558.194444444445,10.666666666666668,15,1
1449,2.0,-19.96059917727251,33.2742320992421,-11.146966255302921,4.166666666666666,13.146966255302921,-0.16666666666666607,-11.146966255302923,5.999999999999999,-20.627265843939174,-33.607565432575456,57.56816460984796,9.333333333333332,84.8620971204538,139.09692839696848,37.87430781591104,15512.0,12,4172.833333333333,3994.25,98,6,2588.583333333333,7.666666666666666,7,1
1450,2.0,-18.205242411718253,31.516196950910714,-10.477621205859126,4.833333333333334,13.394287872525794,0.0833333333333357,-10.47762120585913,7.833333333333334,-17.871909078384927,-31.34953028424405,52.22143936262898,10.833333333333336,76.0933484410139,125.31478780364284,29.75853042200993,15208.0,10,3779.1833333333343,3546.083333333333,94,6,2538.555555555556,9.333333333333334,7,1
1451,2.0,-94.41556155290584,141.70667566269208,-46.95778077645291,2.333333333333333,48.12444744311957,0.8333333333333286,-46.95778077645291,4.333333333333334,-91.08222821957249,-140.04000899602542,234.12223721559792,7.333333333333334,331.2044654351704,562.3267026507683,-308.69783475260544,15696.333333333336,10,4565.85,5092.083333333335,64,6,2618.2777777777787,5.833333333333334,7,1
1452,3.8333333333333335,-58.62606033915309,93.06409050872965,-31.10469683624321,7.166666666666668,34.18803016957654,-0.25000000000000355,-31.10469683624321,10.0,-59.62606033915309,-93.56409050872963,156.69015084788268,13.5,223.31621118703583,376.50636203491837,-126.48923988862087,16647.333333333336,14,4343.761904761905,4420.666666666668,22,6,2780.0,11.75,18,1
1447,2.333333333333333,-67.78547715748918,106.26154906956712,-35.47607191207793,5.333333333333334,38.309405245411256,-0.1666666666666785,-35.476071912077906,8.0,-68.45214382415584,-106.59488240290041,178.88035956038956,11.833333333333336,254.99917005121208,430.04619627826827,-185.71203299614703,18131.666666666668,14,4449.297619047619,3960.25,32,6,3025.888888888889,9.916666666666668,9,1
1476,2.0,-42.09263968678711,67.347292863514,-22.58798651006022,4.666666666666666,24.837986510060226,-0.4166666666666643,-22.587986510060226,6.499999999999999,-43.75930635345378,-68.18062619684733,114.10659921696778,8.666666666666666,162.1992389037549,274.139171454056,-25.838410357810854,16701.0,14,4146.488095238095,4097.416666666667,1,6,2786.6111111111113,7.583333333333332,7,1
1461,2.5,-94.73614922286815,144.5625571676356,-47.993074611434075,4.333333333333333,50.40974127810074,0.5833333333333286,-47.993074611434075,7.333333333333332,-92.40281588953482,-143.3958905009689,238.6320397238371,10.166666666666666,336.7015222800385,572.5002286705421,-281.3684176172474,18205.0,15,5133.0999999999985,5457.166666666667,73,6,3037.777777777778,8.75,10,1
1453,1.5,-52.83330460868466,84.87495691302698,-28.37498563767566,5.166666666666666,31.79165230434232,-0.25,-28.374985637675657,8.333333333333332,-53.83330460868464,-85.37495691302698,141.20826152171162,10.333333333333332,199.04156613039623,338.2498276521079,-118.12472711583746,15644.666666666668,11,4292.39393939394,4697.666666666667,3,6,2611.277777777778,9.333333333333332,4,1
1446,1.1666666666666667,-79.27455128813845,122.45349359887436,-40.67894231073589,3.666666666666667,43.59560897740256,0.4166666666666714,-40.6789423107359,7.0,-77.6078846214718,-121.620160265541,200.89471155367943,8.666666666666666,281.83592950848464,481.0639743954976,-182.39990390398214,18827.666666666668,14,5057.297619047619,5298.583333333334,61,6,3141.027777777778,7.833333333333332,2,1
1455,3.5,-83.13259711039895,129.44889566559846,-43.31629855519948,6.5,45.81629855519948,-0.5,-43.31629855519948,8.5,-85.13259711039895,-130.44889566559846,218.58149277599742,11.5,309.7140898863964,525.295582662394,-289.0096725487904,16412.333333333332,13,4131.205128205129,4033.333333333334,47,6,2739.9166666666665,10.0,16,1
1456,3.333333333333333,-32.177127191132605,52.7656907866989,-17.42189692889963,6.5,21.088563595566303,0.5,-17.42189692889963,10.666666666666668,-30.177127191132595,-51.76569078669888,84.94281797783148,13.666666666666668,121.11994516896408,203.06276314679562,-24.01604164909304,15781.666666666664,12,4622.694444444444,4656.333333333333,97,6,2635.7499999999995,12.166666666666668,15,1
1445,3.6666666666666665,-14.143918916764505,22.96587837514676,-7.321959458382253,5.166666666666666,9.821959458382253,0.9999999999999982,-7.321959458382251,8.666666666666666,-10.143918916764504,-20.965878375146755,33.44313062524459,11.0,48.253716208675755,79.36351350058699,22.049436957403888,15272.333333333336,11,3910.712121212121,3745.0,113,6,2549.722222222222,9.833333333333332,17,1
1444,2.6666666666666665,-57.216644917865885,93.24163404346548,-31.524989125599603,7.166666666666666,34.691655792266275,-1.333333333333325,-31.524989125599607,9.0,-62.549978251199214,-95.9083007101322,160.95827896133142,11.5,228.50825721253062,386.96653617386187,-172.6414600530592,15815.333333333332,11,4160.318181818181,4014.833333333333,8,6,2640.6388888888887,10.25,11,1
1458,1.0,-47.82837106185605,77.28422325945073,-26.122518864261355,4.333333333333334,28.37251886426136,-1.083333333333332,-26.12251886426136,5.500000000000001,-52.16170439518938,-79.45088992611741,133.6125943213068,7.500000000000001,189.7742987164962,321.386893037803,-141.66119175429927,16977.0,12,5147.916666666665,5194.916666666666,148,6,2832.138888888889,6.500000000000001,1,1
1459,4.333333333333333,-45.643109769840095,73.50633132142679,-24.529888218253372,7.666666666666666,27.779888218253372,-0.08333333333333925,-24.52988821825337,10.833333333333332,-45.976443103173416,-73.67299798809347,121.64944109126688,12.833333333333332,171.62588419444032,291.2753252857073,-82.90120948014759,16032.333333333332,10,4388.766666666666,4248.25,111,6,2677.694444444445,11.833333333333332,20,1
