ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode,Cluster
1471,2.0,-38.03728654482376,60.13926315056897,-20.10197660574521,4.0,21.935309939078547,-0.1666666666666643,-20.10197660574521,5.666666666666668,-38.70395321149043,-60.472596483902294,102.00988302872604,8.5,146.38050290688315,245.55705260227592,-19.604222175825726,16620.0,11,4727.348484848484,4529.333333333333,125,6,2772.944444444444,7.083333333333334,7,1
1464,4.333333333333333,-80.93818799449912,125.32394865841536,-41.71909399724956,7.0,44.552427330582894,0.1666666666666714,-41.71909399724957,10.0,-80.27152132783245,-124.990615325082,207.26213665291442,12.0,291.53365798074685,496.79579463366133,-249.6627859477417,16051.666666666664,13,4392.153846153846,4547.666666666666,43,6,2680.222222222222,11.0,21,1
1465,2.833333333333333,-71.30544168673227,111.2081625300984,-37.23605417669947,5.5,39.40272084336613,-0.5,-37.23605417669947,7.166666666666668,-73.30544168673227,-112.2081625300984,187.18027088349731,8.833333333333334,263.8190459035629,449.33265012039374,-219.15169602395667,16131.0,12,4040.347222222222,3984.333333333333,31,6,2692.083333333333,8.0,12,1
1466,2.1666666666666665,-81.14932062404246,128.05731426939698,-42.90799364535456,6.166666666666666,46.24132697868789,-0.6666666666666714,-42.907993645354544,8.833333333333332,-83.81598729070909,-129.39064760273033,216.20663489343946,11.833333333333332,306.0226221841485,519.2292570775879,-298.75187926173646,16231.000000000002,14,4468.166666666667,4415.75,40,6,2709.555555555556,10.333333333333332,8,1
1467,2.6666666666666665,-69.42728323047261,108.30759151237558,-36.046974948569634,5.5,39.04697494856964,0.1666666666666643,-36.04697494856964,8.666666666666666,-68.76061656380595,-107.97425817904232,179.0682080761816,11.0,252.4954913066542,429.2303660495023,-180.89252402282318,17020.0,15,4576.066666666667,4943.333333333333,32,6,2840.75,9.833333333333332,11,1
1468,3.0,-56.452988101775425,89.26281548599647,-29.80982738422105,6.0,32.64316071755438,-0.16666666666667496,-29.809827384221038,8.666666666666666,-57.119654768442096,-89.59614881932977,150.0491369211052,12.0,213.835458356214,360.55126194398565,-103.05338696686636,17054.333333333336,14,4580.02380952381,4929.166666666668,21,6,2846.9444444444453,10.333333333333332,13,1
1469,3.1666666666666665,-24.06087913140145,39.757985363768846,-13.19710623236739,5.666666666666666,15.863772899034053,0.16666666666666607,-13.197106232367387,8.5,-23.394212464734775,-39.42465203043549,65.31886449517027,11.0,93.71307695990505,156.53194145507538,14.25498158501955,17453.666666666664,14,4750.630952380952,4579.416666666666,95,6,2913.333333333333,9.75,14,1
1475,2.1666666666666665,-58.51082027752959,90.26623041629438,-29.755410138764795,4.166666666666666,32.755410138764795,1.0,-29.755410138764795,8.166666666666666,-54.51082027752959,-88.26623041629438,145.77705069382398,11.166666666666664,206.2878709713536,349.0649216651774,-176.85279263653092,15172.999999999998,10,3752.683333333333,3469.0,134,6,2532.805555555555,9.666666666666666,8,1
1463,2.6666666666666665,-43.27306484190547,67.4095972628582,-22.3031990876194,4.5,24.63653242095273,0.5000000000000036,-22.3031990876194,7.333333333333334,-41.27306484190547,-66.4095972628582,109.68266210476366,9.333333333333334,154.95572694666913,262.63838905143274,-23.594115998101874,17391.0,12,4910.13888888889,5223.0,128,6,2901.9722222222213,8.333333333333334,11,1
1470,1.3333333333333333,-69.89976621873399,107.34964932810098,-35.61654977603365,3.1666666666666665,37.94988310936699,0.5,-35.61654977603365,6.0,-67.89976621873399,-106.34964932810101,176.5827488801683,8.333333333333334,249.14918176556893,423.39859731240387,-198.88111241130616,17716.0,16,4493.083333333333,4527.333333333334,20,6,2955.472222222222,7.166666666666668,3,1
