ID,a0,b0,c0,d0,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3,Average Daily Steps,No of active session,A_Mean,A_Median,A_Mode,No of sedentary session,S_Mean,S_Median,S_Mode,Cluster
1471,3.1666666666666665,-74.6516846171833,115.06086025910831,-38.242508975258325,5.333333333333333,40.742508975258325,0.3333333333333286,-38.242508975258325,8.166666666666666,-73.31835128384998,-114.39419359244161,190.3792115429583,10.833333333333332,269.0308961601416,456.7434410364332,-219.27433719657472,17124.333333333332,15,4052.299999999999,3789.0,53,6,2858.416666666666,9.5,14,0
1464,2.0,-62.49657994120284,98.49486991180426,-32.99828997060142,5.0,35.49828997060142,-0.5,-32.99828997060142,7.0,-64.49657994120284,-99.49486991180427,166.32478318634045,9.333333333333334,235.48802979420998,399.47947964721686,-120.30084277476021,18261.33333333333,14,4571.297619047619,4490.333333333332,56,6,3046.944444444444,8.166666666666668,7,0
1465,2.0,-57.117533197118355,89.00963312901087,-29.558766598559174,4.333333333333334,32.22543326522585,0.3333333333333428,-29.558766598559192,7.333333333333334,-55.78419986378504,-88.34296646234421,147.12716632612924,10.333333333333334,208.91136618991428,353.03853251604363,-145.7832320392912,16026.333333333332,15,4175.11111111111,4112.333333333333,9,6,2674.555555555555,8.833333333333334,7,0
1466,2.6666666666666665,-50.042452041401965,79.85534472876961,-26.81289268736765,5.666666666666666,29.229559354034315,-0.5833333333333321,-26.81289268736765,7.499999999999999,-52.3757853747353,-81.0220113954363,135.56446343683822,9.666666666666666,192.27358214490692,325.6713789150786,-105.2782943933189,16502.333333333332,13,4089.730769230769,3959.833333333334,8,6,2754.194444444444,8.583333333333332,11,0
1467,3.0,-51.56331281743905,81.55330255949191,-27.156656408719524,5.833333333333334,30.07332307538619,0.0833333333333357,-27.15665640871953,8.833333333333334,-51.22997948410572,-81.38663589282523,135.7832820435976,12.0,193.34659486103664,325.9632102379677,-143.3098050990044,15545.333333333332,9,3853.907407407408,3573.0,129,6,2595.6666666666665,10.416666666666668,13,0
1468,1.8333333333333333,-61.29709751780736,95.2373129433777,-31.60688209223701,4.166666666666667,34.35688209223701,0.41666666666667496,-31.606882092237026,7.333333333333334,-59.6304308511407,-94.40397961004436,156.0344104611851,9.333333333333334,219.66484131232582,373.6992517735108,-139.5307597525033,18463.66666666667,18,4984.768518518519,5181.916666666667,29,6,3080.805555555556,8.333333333333334,6,0
1469,2.0,-35.514996992659995,56.81416215565665,-18.96583182966333,4.333333333333334,21.21583182966333,-0.08333333333333215,-18.965831829663333,6.5,-35.84833032599333,-56.98082882232333,95.32915914831665,9.0,136.17748947431002,229.0066486226268,-25.51747143027012,16738.0,11,4769.151515151515,4801.666666666667,117,6,2792.833333333333,7.75,7,0
1475,2.6666666666666665,-30.98510053057279,50.935984129192526,-17.117550265286393,5.5,19.534216931953058,-0.4166666666666643,-17.117550265286397,7.5,-32.65176719723946,-51.76931746252586,86.92108465976531,10.0,124.57285185700478,208.9939365167701,2.5998782928918445,15664.0,10,4286.833333333334,4519.833333333334,115,6,2614.444444444445,8.75,11,0
1463,3.333333333333333,-69.62508198818354,109.18762298227531,-36.562540994091776,6.333333333333334,39.062540994091776,-0.5,-36.562540994091776,8.333333333333334,-71.62508198818355,-110.18762298227531,183.81270497045887,10.333333333333334,259.4377869586424,441.2504919291015,-153.3549455544105,16253.0,12,4448.680555555556,4195.916666666666,69,6,2713.2500000000005,9.333333333333334,15,0
1470,2.1666666666666665,-82.90898803371509,128.03014871723929,-42.62116068352421,4.666666666666666,45.28782735019089,0.1666666666666785,-42.621160683524224,7.5,-82.24232136704843,-127.69681538390594,211.9391367509544,9.5,298.1814581180028,508.1205948689572,-241.30205298695998,17147.666666666668,12,4546.847222222223,4639.75,74,6,2861.416666666666,8.5,8,0
